id,source,source_id,source_url,name,subcategory,stars,street,house_number,postcode,neighborhood,city,lat,lon,beds,extra_beds,owner,oib,mbo,tourist_board,raw_address,raw_name,source_subcategory,scraped_at
e411d9d2-1d81-5648-8514-bf9c511f95a3,eturizam,1263692,,5,Apartman,4,Put Orišca,9,21000,,Split,,,4,2,NAZARII d.o.o.,41201533619,,Turistička zajednica grada Split,"Put Orišca 9, 21000 SPLIT",5,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
879bcd0e-d99a-559b-b252-00dd0feb322c,eturizam,1263691,,4,Apartman,4,Put Orišca,9,21000,,Split,,,4,2,NAZARII d.o.o.,41201533619,,Turistička zajednica grada Split,"Put Orišca 9, 21000 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ade2e128-194f-5ff6-a688-6e9e954d68dd,eturizam,1253377,,1.,Apartman,3,Kralja Zvonimira,63,21000,,Split,,,6,,SITUS NOVUS d.o.o.,63744334045,,Turistička zajednica grada Split,"Kralja Zvonimira 63, 21000 SPLIT",1.,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
0a12b235-1d82-59ca-8ae9-7e5f57702251,eturizam,1251632,,EVE,Apartman,2,Radunica,83,21000,,Split,,,4,2,ADIONA TRAVEL j.d.o.o.,17307298390,,Turistička zajednica grada Split,"Radunica 83, 21000 SPLIT",EVE,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
24f9ab78-1978-59e2-a2f2-77bdeef77a85,eturizam,1246422,,1.,Apartman,3,Njegoševa,4,21000,,Split,,,2,,DIVOTA d.o.o.,62405392824,,Turistička zajednica grada Split,"Njegoševa 4 na 2. katu, 21000 SPLIT",1.,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
15ed7345-5b0b-51d5-a297-e0f7606ab269,eturizam,1239779,,1,Apartman,4,Hektorovićeva,9,21000,,Split,,,4,,"MEDIC RESIDENCE, obrt za ugostiteljstvo, vl. Maja Medić, Split, Hektorovićeva 9",,98712675,Turistička zajednica grada Split,"Hektorovićeva 9, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ea43bbe2-3b43-52d9-a269-7da615d12a06,eturizam,1237059,,1,Apartman,3,Plinarska,3/2,21000,,Split,,,4,,MARIJA GAŠPAR,48271282987,,Turistička zajednica grada Split,"Plinarska 3/2, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
dec4c5dd-a052-5de4-9a58-2c91bb2b6535,eturizam,1272574,,1,Soba,4,Kralja Zvonimira,12,21000,,Split,,,2,,ABOVE THE SKY d.o.o.,16757829334,,Turistička zajednica grada Split,"Kralja Zvonimira 12, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
c80558eb-f154-57ef-8189-536a3c8e3f06,eturizam,1272579,,2,Soba,4,Kralja Zvonimira,12,21000,,Split,,,2,,ABOVE THE SKY d.o.o.,16757829334,,Turistička zajednica grada Split,"Kralja Zvonimira 12, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
3dc435fe-2222-575d-bcad-ba1bbc6f97f3,eturizam,1272582,,5,Soba,4,Kralja Zvonimira,12,21000,,Split,,,2,,ABOVE THE SKY d.o.o.,16757829334,,Turistička zajednica grada Split,"Kralja Zvonimira 12, 21000 SPLIT",5,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
008d907a-141d-574d-ba12-480fcc47cb6f,eturizam,1272584,,6,Soba,4,Kralja Zvonimira,12,21000,,Split,,,2,,ABOVE THE SKY d.o.o.,16757829334,,Turistička zajednica grada Split,"Kralja Zvonimira 12, 21000 SPLIT",6,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
2591e7fc-582e-5291-b7dc-12a847fb5fc5,eturizam,1292452,,1,Soba,4,Klaićeva poljana 1 K & K,2,21000,,Split,,,2,,PARGAN SPALATUM d.o.o.,98255414502,,Turistička zajednica grada Split,"Klaićeva poljana 1 K & K 2, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
e3693326-1385-5e7a-9cbd-1c0bf37ee893,eturizam,1292453,,2,Soba,4,Klaićeva poljana 1 K & K,2,21000,,Split,,,2,,PARGAN SPALATUM d.o.o.,98255414502,,Turistička zajednica grada Split,"Klaićeva poljana 1 K & K 2, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
baf87fff-ba18-5df5-8436-4fae71d9e263,eturizam,1292541,,MARTHINIS – 1,Studio apartman,4,Kralja Zvonimira,65A,21000,,Split,,,2,,"MARTHINIS, obrt za usluge, vl. Jelena Vrdoljak, Split, Kralja Zvonimira 65 A",,98826514,Turistička zajednica grada Split,"Kralja Zvonimira 65A MARTHINIS, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Studio apartman,2026-05-16T11:59:07+00:00
a852f7be-cec2-5594-a30d-5c8d077ec71a,eturizam,1292542,,MARTHINIS – 2,Soba,3,Kralja Zvonimira,65A,21000,,Split,,,2,,"MARTHINIS, obrt za usluge, vl. Jelena Vrdoljak, Split, Kralja Zvonimira 65 A",,98826514,Turistička zajednica grada Split,"Kralja Zvonimira 65A MARTHINIS, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
7d81eeca-1829-5aee-a176-7d140a6d738e,eturizam,1292955,,NINA – 1,Studio apartman,3,Poljička cesta,23,21000,,Split,,,4,,BRZI TEMPO j.d.o.o.,29955830070,,Turistička zajednica grada Split,"Poljička cesta 23 NINA, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Studio apartman,2026-05-16T11:59:07+00:00
4aac5f9f-5d4c-5ad0-b13a-416ce563183c,eturizam,1294705,,STYLE ROOMS – 1,Soba,3,Kralja Zvonimira,29,21000,,Split,,,2,1,LIKE ME d.o.o.,71014735996,,Turistička zajednica grada Split,"Kralja Zvonimira 29 STYLE ROOMS SPLIT, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
09af6e0d-44fb-582c-8eca-9e0fa8ef49b2,eturizam,1294708,,STYLE ROOMS – 2,Soba,3,Kralja Zvonimira,29,21000,,Split,,,2,1,LIKE ME d.o.o.,71014735996,,Turistička zajednica grada Split,"Kralja Zvonimira 29 STYLE ROOMS SPLIT, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
300ba338-2ff0-5676-bab1-7d6726e2eeec,eturizam,1294709,,STYLE ROOMS – 3,Soba,3,Kralja Zvonimira,29,21000,,Split,,,2,,LIKE ME d.o.o.,71014735996,,Turistička zajednica grada Split,"Kralja Zvonimira 29 STYLE ROOMS SPLIT, 21000 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
63dbc5af-3641-5a4a-9245-3fc6ca458360,eturizam,1298323,,SEASCAPE LUXURY ROOMS – 1,Soba,4,Kralja Zvonimira,14,21000,,Split,,,2,,OMENDULA d.o.o.,14237312002,,Turistička zajednica grada Split,"Kralja Zvonimira 14 SEASCAPE LUXURY ROOMS, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
5279a712-82b3-5809-95c2-763932482237,eturizam,1298330,,SEASCAPE LUXURY ROOMS – 2,Soba,4,Kralja Zvonimira,14,21000,,Split,,,2,,OMENDULA d.o.o.,14237312002,,Turistička zajednica grada Split,"Kralja Zvonimira 14 SEASCAPE LUXURY ROOMS, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
deb4c23d-180f-5605-8594-dea73fc340e4,eturizam,1298331,,SEASCAPE LUXURY ROOMS – 3,Soba,4,Kralja Zvonimira,14,21000,,Split,,,2,,OMENDULA d.o.o.,14237312002,,Turistička zajednica grada Split,"Kralja Zvonimira 14 SEASCAPE LUXURY ROOMS, 21000 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
ef2452d6-3f08-500a-b016-9958a0939689,eturizam,1298332,,SEASCAPE LUXURY ROOMS – 4,Soba,4,Kralja Zvonimira,14,21000,,Split,,,2,,OMENDULA d.o.o.,14237312002,,Turistička zajednica grada Split,"Kralja Zvonimira 14 SEASCAPE LUXURY ROOMS, 21000 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
95ba4972-232d-5c8f-aab6-57ef2cde670b,eturizam,1298333,,SEASCAPE LUXURY ROOMS – 5,Soba,4,Kralja Zvonimira,14,21000,,Split,,,2,,OMENDULA d.o.o.,14237312002,,Turistička zajednica grada Split,"Kralja Zvonimira 14 SEASCAPE LUXURY ROOMS, 21000 SPLIT",5,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
9dc156b4-7675-5669-bb64-cee2e3675439,eturizam,1298334,,SEASCAPE LUXURY ROOMS – 6,Soba,4,Kralja Zvonimira,14,21000,,Split,,,2,,OMENDULA d.o.o.,14237312002,,Turistička zajednica grada Split,"Kralja Zvonimira 14 SEASCAPE LUXURY ROOMS, 21000 SPLIT",6,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
5d1ccc73-9baa-55e5-8466-4dec13e176c1,eturizam,1298336,,SEASCAPE LUXURY ROOMS – 8,Soba,4,Kralja Zvonimira,14,21000,,Split,,,2,,OMENDULA d.o.o.,14237312002,,Turistička zajednica grada Split,"Kralja Zvonimira 14 SEASCAPE LUXURY ROOMS, 21000 SPLIT",8,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
8609e04b-2c61-5ec7-a2f0-6078d306a3ad,eturizam,1305048,,RIVA CITY ROOMS – 1,Soba,4,Bana Jelačića,1,21000,,Split,,,2,,CITY ROOM d.o.o.,42576210373,,Turistička zajednica grada Split,"Bana Jelačića 1 RIVA CITY ROOMS, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
3015dae9-c860-511b-ba1a-fba10c0604a8,eturizam,1305049,,RIVA CITY ROOMS – 2,Soba,4,Bana Jelačića,1,21000,,Split,,,2,,CITY ROOM d.o.o.,42576210373,,Turistička zajednica grada Split,"Bana Jelačića 1 RIVA CITY ROOMS, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
09c48303-22ca-5601-a0dc-f964a145fa6d,eturizam,1305050,,RIVA CITY ROOMS – 3,Soba,4,Bana Jelačića,1,21000,,Split,,,2,,CITY ROOM d.o.o.,42576210373,,Turistička zajednica grada Split,"Bana Jelačića 1 RIVA CITY ROOMS, 21000 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
6df523f0-0a44-530c-af15-3fd64e189c56,eturizam,1305051,,RIVA CITY ROOMS – 4,Soba,4,Bana Jelačića,1,21000,,Split,,,2,,CITY ROOM d.o.o.,42576210373,,Turistička zajednica grada Split,"Bana Jelačića 1 RIVA CITY ROOMS, 21000 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
2f1f3fe7-c208-5f5f-81d6-dd73af3e1657,eturizam,1305052,,RIVA CITY ROOMS – 5,Soba,4,Bana Jelačića,1,21000,,Split,,,2,,CITY ROOM d.o.o.,42576210373,,Turistička zajednica grada Split,"Bana Jelačića 1 RIVA CITY ROOMS, 21000 SPLIT",5,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
c46ad912-ccbb-56ef-a6b2-e6f1ab97771b,eturizam,1311782,,BELVEDERE LUXURY ROOMS – VAROŠ,Soba,4,Trumbićeva obala,12,21000,,Split,,,2,,BELVEDERE 360 d.o.o.,40469944380,,Turistička zajednica grada Split,"Trumbićeva obala 12 BELVEDERE LUXURY ROOMS, 21000 SPLIT",VAROŠ,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
f08278e7-b3b5-5175-a850-70946a6cdc06,eturizam,1311783,,BELVEDERE LUXURY ROOMS – MATEJUŠKA,Soba,4,Trumbićeva obala,12,21000,,Split,,,2,,BELVEDERE 360 d.o.o.,40469944380,,Turistička zajednica grada Split,"Trumbićeva obala 12 BELVEDERE LUXURY ROOMS, 21000 SPLIT",MATEJUŠKA,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
56182cbb-8c03-5e14-91a4-974c5b74d1e1,eturizam,1311784,,BELVEDERE LUXURY ROOMS – RIVA,Soba,4,Trumbićeva obala,12,21000,,Split,,,2,,BELVEDERE 360 d.o.o.,40469944380,,Turistička zajednica grada Split,"Trumbićeva obala 12 BELVEDERE LUXURY ROOMS, 21000 SPLIT",RIVA,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
2e28ba10-224b-5c73-b5ed-ccf700258aec,eturizam,1312273,,PIPI 5,Studio apartman,4,Trumbićeva obala 5 PIPI 4 I PIPI,5,21000,,Split,,,2,,APARTMENTS GRAŠO d.o.o.,71255911863,,Turistička zajednica grada Split,"Trumbićeva obala 5 PIPI 4 I PIPI 5, 21000 SPLIT",PIPI 5,Ostali objekti za smještaj koji se kategoriziraju/Studio apartman,2026-05-16T11:59:07+00:00
20ae4cfa-3c36-505c-8633-e76a0c91f941,eturizam,1327615,,1,Soba,3,Gundulićeva,4,21000,,Split,,,2,,CALVADOS CLUB d.o.o.,71481743857,,Turistička zajednica grada Split,"Gundulićeva 4, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
a2ad0745-8cdc-53a6-b755-d639603701b6,eturizam,1327616,,2,Soba,3,Gundulićeva,4,21000,,Split,,,2,,CALVADOS CLUB d.o.o.,71481743857,,Turistička zajednica grada Split,"Gundulićeva 4, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
8b769295-1ead-5e63-8919-7ec58389ac74,eturizam,1370101,,1,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
cf6b356d-aeba-5ccd-b815-a943abe4bb42,eturizam,1370104,,2,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,2,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
0be1a69f-3df2-55b3-b994-9a2f79de0014,eturizam,1370105,,3,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,2,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
f5408b31-23e9-5624-a19f-0d33857618ec,eturizam,1370106,,4,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,2,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
c079e847-689a-5f76-868c-c52a2a3658a6,eturizam,1370107,,5,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",5,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
4897f02b-0e77-55e6-b4e8-955e8bb65f5b,eturizam,1370108,,6,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,2,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",6,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
4e3cc729-50c9-5dc4-ab31-bfd074e9138c,eturizam,1370109,,7,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",7,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
3cdac84d-b5b2-5ecf-93c2-6ded42a2849e,eturizam,1370110,,8,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,2,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",8,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
56678570-3a5c-51b6-8b90-319ef6023f74,eturizam,1370111,,9,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",9,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
74f38871-68a7-5f44-8aa9-2b08f7bd1ac2,eturizam,1370112,,10,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",10,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
d5c0a790-c779-5c02-b839-a1cf9024464d,eturizam,1370113,,11,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",11,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
88250692-2430-5ad1-854c-1868b8bfd8d1,eturizam,1370114,,12,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",12,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
244143b8-fd88-542c-8020-1839db1ef604,eturizam,1370115,,13,Soba,3,Bana Jelačića,42,21220,Slatine,Split,,,3,,A.S. d.o.o.,38277114465,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 42, 21220 SPLIT",13,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
a8f6b609-3b5a-5634-b89e-06148074d594,eturizam,1417786,,6,Soba,2,Ulica 141. brigade hrvatske vojske,17,21000,,Split,,,2,,URBAN NOOK d.o.o.,03651027690,,Turistička zajednica grada Split,"Split, Ulica 141. brigade hrvatske vojske 17, 21000 SPLIT",6,Ostali objekti za smještaj koji se kategoriziraju/Soba,2026-05-16T11:59:07+00:00
384b2ec1-193e-56c8-aa3e-c3ce28448bc4,eturizam,1417788,,8,Studio apartman,3,Ulica 141. brigade hrvatske vojske,17,21000,,Split,,,4,,URBAN NOOK d.o.o.,03651027690,,Turistička zajednica grada Split,"Split, Ulica 141. brigade hrvatske vojske 17, 21000 SPLIT",8,Ostali objekti za smještaj koji se kategoriziraju/Studio apartman,2026-05-16T11:59:07+00:00
